subnet_address;subnet_mask;subnet_last;subnet_gw;subnet_desc;subnet_domain;subnet_org;subnet_area;subnet_vlan;subnet_vdp;subnet_zone;subnet_color;subnet_sec;subnet_poll;subnet_alarm;subnet_report;date_added;date_seen;date_checked
010.215.232.000;255.255.255.252;010.215.232.003;undef;Aeschi bei Spiez PAG Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:43
010.215.232.008;255.255.255.252;010.215.232.011;undef;Aeschi bei Spiez PAG Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;1;1;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:35:43
010.215.232.016;255.255.255.240;010.215.232.031;undef;Aeschi bei Spiez PAG Transit-Sunrise;be.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.215.233.000;255.255.255.0;010.215.233.255;010.215.233.254;Aeschi bei Spiez PAG IPT;be.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:43
010.215.234.000;255.255.255.0;010.215.234.255;010.215.234.254;Aeschi bei Spiez PAG Client;be.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:50
010.215.235.000;255.255.255.240;010.215.235.015;010.215.235.014;Aeschi bei Spiez PAG AP;be.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:56
010.215.236.000;255.255.255.252;010.215.236.003;undef;Aeschi b. Spiez Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:57
010.215.236.008;255.255.255.252;010.215.236.011;undef;Aeschi b. Spiez Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:35:57
010.215.236.016;255.255.255.240;010.215.236.031;undef;Aeschi b. Spiez Transit-Sunrise;be.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.215.237.000;255.255.255.0;010.215.237.255;010.215.237.254;Aeschi b. Spiez IPT;be.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:35:58
010.215.238.000;255.255.255.0;010.215.238.255;010.215.238.254;Aeschi b. Spiez Client;be.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:11
010.215.244.000;255.255.255.252;010.215.244.003;undef;Adelboden Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:13
010.215.244.008;255.255.255.252;010.215.244.011;undef;Adelboden Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:36:13
010.215.244.016;255.255.255.240;010.215.244.031;undef;Adelboden Transit-Sunrise;be.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.215.245.000;255.255.255.0;010.215.245.255;010.215.245.254;Adelboden IPT;be.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:14
010.215.246.000;255.255.255.0;010.215.246.255;010.215.246.254;Adelboden Client;be.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:20
010.215.247.000;255.255.255.240;010.215.247.015;010.215.247.014;Adelboden AP;be.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:22
010.215.247.064;255.255.255.240;010.215.247.079;010.215.247.078;Adelboden GA;be.post.ch;RSP-Luzern;postnet;0694;post.ch;undef;pink;---;1;1;1;2016-11-30 01:30:04;2019-02-08 01:40:12;2019-02-07 19:36:22
010.215.248.000;255.255.255.252;010.215.248.003;undef;Aarwangen Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:23
010.215.248.008;255.255.255.252;010.215.248.011;undef;Aarwangen Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:36:23
010.215.248.016;255.255.255.240;010.215.248.031;undef;Aarwangen Transit-Sunrise;be.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.215.249.000;255.255.255.0;010.215.249.255;010.215.249.254;Aarwangen IPT;be.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:24
010.215.250.000;255.255.255.0;010.215.250.255;010.215.250.254;Aarwangen Client;be.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:31
010.215.252.000;255.255.255.252;010.215.252.003;undef;Aarberg Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:33
010.215.252.008;255.255.255.252;010.215.252.011;undef;Aarberg Loopback;be.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:36:33
010.215.252.016;255.255.255.240;010.215.252.031;undef;Aarberg Transit-Sunrise;be.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;undef;0;0;0;2018-03-21 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.215.253.000;255.255.255.0;010.215.253.255;010.215.253.254;Aarberg IPT;be.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:34
010.215.254.000;255.255.255.0;010.215.254.255;010.215.254.254;Aarberg Client;be.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:40
010.215.255.000;255.255.255.240;010.215.255.015;010.215.255.014;Aarberg AP;be.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:41
010.216.000.000;255.255.255.0;010.216.000.255;010.216.000.254;Basel ISP Transit LAN;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;-;undef;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:24:07
010.216.015.000;255.255.255.0;010.216.015.255;010.216.015.254;Basel ISP Netz;ba.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:42
010.216.016.000;255.255.255.252;010.216.016.003;undef;Basel ISP Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:43
010.216.016.004;255.255.255.252;010.216.016.007;undef;Basel ISP Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:43
010.216.016.008;255.255.255.252;010.216.016.011;undef;Basel ISP Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:44
010.216.016.012;255.255.255.252;010.216.016.015;undef;Basel ISP Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:44
010.216.020.000;255.255.255.0;010.216.020.255;010.216.020.254;Basel ISP Server;ba.post.ch;RSP-Luzern;postnet;0650;post.ch;undef;violet;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:44
010.216.021.000;255.255.255.0;010.216.021.255;010.216.021.254;Basel ISP statische Client;ba.post.ch;RSP-Luzern;postnet;0630;post.ch;undef;white;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:46
010.216.022.000;255.255.255.0;010.216.022.255;010.216.022.254;Basel ISP WLAN_AP_DHCP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:47
010.216.024.000;255.255.255.0;010.216.024.255;010.216.024.254;Basel ISP Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:36:50
010.216.026.000;255.255.255.0;010.216.026.255;010.216.026.254;Basel ISP Client 2;ba.post.ch;RSP-Luzern;postnet;0601;post.ch;undef;white;undef;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:01
010.216.027.000;255.255.255.0;010.216.027.255;010.216.027.254;Basel ISP Client 2;ba.post.ch;RSP-Luzern;postnet;0601;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:03
010.216.028.000;255.255.255.0;010.216.028.255;010.216.028.254;Basel ISP Client 3 ADS;ba.post.ch;RSP-Luzern;postnet;0602;post.ch;undef;white;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:05
010.216.030.000;255.255.254.0;010.216.031.255;010.216.031.254;Basel ISP DHCP Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:12
010.216.032.000;255.255.255.0;010.216.032.255;010.216.032.254;Basel ISP IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:14
010.216.033.000;255.255.255.0;010.216.033.255;010.216.033.254;Basel ISP IPT;ba.post.ch;RSP-Luzern;postnet;0681;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:16
010.216.040.000;255.255.255.0;010.216.040.255;010.216.040.254;Basel ISP Video;ba.post.ch;RSP-Luzern;postnet;0645;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:18
010.216.042.000;255.255.254.0;010.216.043.255;010.216.043.254;Basel ISP  IT_DHCP_8_Scanner;ba.post.ch;RSP-Luzern;postnet;0607;post.ch;undef;white;---;1;0;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:19
010.220.156.000;255.255.255.252;010.220.156.003;undef;Oensingen Secure Post Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2015-10-17 01:30:03;2019-02-08 01:40:12;2019-02-07 19:37:23
010.220.156.008;255.255.255.252;010.220.156.011;undef;Oensingen Secure Post Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2015-10-22 01:30:03;2019-02-08 01:40:12;2019-02-07 19:37:23
010.220.156.016;255.255.255.240;010.220.156.031;undef;Oensingen Secure Post Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;2015-10-17 01:30:03;2019-02-08 01:40:12;2015-11-11 22:24:56
010.220.157.000;255.255.255.0;010.220.157.255;010.220.157.254;Oensingen Secure Post IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;2015-10-22 01:30:03;2019-02-08 01:40:12;2019-02-07 19:37:24
010.220.158.000;255.255.255.0;010.220.158.255;010.220.158.254;Oensingen Secure Post Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;2015-10-22 01:30:03;2019-02-08 01:40:12;2019-02-07 19:37:29
010.220.159.000;255.255.255.240;010.220.159.015;010.220.159.014;Oensingen Secure Post AP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;2015-10-22 01:30:03;2019-02-08 01:40:12;2019-02-07 19:37:33
010.220.160.000;255.255.255.252;010.220.160.003;undef;Basel Verzollung SPILOG St Jakobstrasse Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:34
010.220.160.008;255.255.255.252;010.220.160.011;undef;Basel Verzollung SPILOG St Jakobstrasse Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:34
010.220.160.016;255.255.255.240;010.220.160.031;undef;Basel Verzollung SPILOG St Jakobstrasse Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:25:11
010.220.161.000;255.255.255.0;010.220.161.255;010.220.161.254;Basel Verzollung SPILOG St Jakobstrasse IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:35
010.220.162.000;255.255.255.0;010.220.162.255;010.220.162.254;Basel Verzollung SPILOG St Jakobstrasse Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:43
010.220.164.000;255.255.255.252;010.220.164.003;undef;Basel Verzollung SPILOG Umschlagbahnhof Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:49
010.220.164.008;255.255.255.252;010.220.164.011;undef;Basel Verzollung SPILOG Umschlagbahnhof Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:49
010.220.164.016;255.255.255.240;010.220.164.031;undef;Basel Verzollung SPILOG Umschlagbahnhof Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:25:21
010.220.164.224;255.255.255.224;010.220.164.255;010.220.164.254;Basel Verzollung SPILOG Umschlagbahnhof Netz;ba.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:50
010.220.165.000;255.255.255.0;010.220.165.255;010.220.165.254;Basel Verzollung SPILOG Umschlagbahnhof IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:37:51
010.220.166.000;255.255.255.0;010.220.166.255;010.220.166.254;Basel Verzollung SPILOG Umschlagbahnhof Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:02
010.220.168.000;255.255.255.252;010.220.168.003;undef;Laufen PA Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:09
010.220.168.008;255.255.255.252;010.220.168.011;undef;Laufen PA Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:10
010.220.168.016;255.255.255.240;010.220.168.031;undef;Laufen PA Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:25:31
010.220.169.000;255.255.255.0;010.220.169.255;010.220.169.254;Laufen PA IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:10
010.220.170.000;255.255.255.0;010.220.170.255;010.220.170.254;Laufen PA Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:20
010.220.171.000;255.255.255.240;010.220.171.015;010.220.171.014;Laufen PA AP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;2017-05-23 01:30:04;2019-02-08 01:40:12;2019-02-07 19:38:25
010.220.172.000;255.255.255.252;010.220.172.003;undef;Pratteln ext. POM Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:26
010.220.174.000;255.255.255.0;010.220.174.255;010.220.174.254;Pratteln ext. POM;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:26
010.220.176.000;255.255.255.252;010.220.176.003;undef;Pratteln LZ PL Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:28
010.220.176.004;255.255.255.252;010.220.176.007;undef;Pratteln LZ PL Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:28
010.220.176.008;255.255.255.252;010.220.176.011;undef;Pratteln LZ PL Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:29
010.220.176.012;255.255.255.252;010.220.176.015;undef;Pratteln LZ PL Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:30
010.220.176.016;255.255.255.240;010.220.176.031;undef;Pratteln LZ PL Transit-IPSS;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:25:45
010.220.176.032;255.255.255.224;010.220.176.063;010.220.176.062;Prattteln LZ statische Client;ba.post.ch;RSP-Luzern;postnet;0630;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:30
010.220.176.192;255.255.255.224;010.220.176.223;010.220.176.222;Pratteln LZ PL Zuko;ba.post.ch;RSP-Luzern;postnet;0646;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:31
010.220.176.224;255.255.255.224;010.220.176.255;010.220.176.254;Pratteln LZ PL Netz;ba.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:32
010.220.177.000;255.255.255.0;010.220.177.255;010.220.177.254;Pratteln LZ PL IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:33
010.220.178.000;255.255.255.0;010.220.178.255;010.220.178.254;Pratteln LZ PL Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:39
010.220.179.000;255.255.255.128;010.220.179.127;010.220.179.126;Pratteln LZ PL AP;be.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:41
010.220.179.128;255.255.255.128;010.220.179.255;010.220.179.254;Pratteln LZ PZ Video;ba.post.ch;RSP-Luzern;postnet;0645;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:42
010.220.188.000;255.255.255.252;010.220.188.003;undef;Egerkingen PM Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:42
010.220.188.008;255.255.255.252;010.220.188.011;undef;Egerkingen PM Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;2018-01-19 01:30:02;2019-02-08 01:40:12;2019-02-07 19:38:43
010.220.188.016;255.255.255.240;010.220.188.031;undef;Egerkingen PM Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;2018-03-20 01:30:03;2019-02-08 01:40:12;0000-00-00 00:00:00
010.220.189.000;255.255.255.0;010.220.189.255;010.220.189.254;Egerkingen PM IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:43
010.220.190.000;255.255.255.0;010.220.190.255;010.220.190.254;Egerkingen PM Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:53
010.220.191.000;255.255.255.240;010.220.191.015;010.220.191.014;Egerkingen PM AP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:56
010.220.196.000;255.255.255.252;010.220.196.003;undef;Olten Beratungscenter Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:56
010.220.196.008;255.255.255.252;010.220.196.011;undef;Olten Beratungscenter Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:57
010.220.196.016;255.255.255.240;010.220.196.031;undef;Olten Beratungscenter Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:26:38
010.220.196.224;255.255.255.224;010.220.196.255;010.220.196.254;Olten Beratungscenter Netz;ba.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:57
010.220.197.000;255.255.255.0;010.220.197.255;010.220.197.254;Olten Beratungscenter IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:38:58
010.220.198.000;255.255.255.0;010.220.198.255;010.220.198.254;Olten Beratungscenter Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:03
010.220.199.000;255.255.255.240;010.220.199.015;010.220.199.014;Olten Beratungscenter AP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:05
010.220.199.064;255.255.255.240;010.220.199.079;010.220.199.078;Olten Beratungscenter GA;ba.post.ch;RSP-Luzern;postnet;0694;post.ch;undef;pink;---;1;1;1;2018-02-16 01:30:03;2019-02-08 01:40:12;2019-02-07 19:39:05
010.220.200.000;255.255.255.252;010.220.200.003;undef;Basel2 Beratungscenter Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;undef;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:06
010.220.200.008;255.255.255.252;010.220.200.011;undef;Basel2 Beratungscenter Loopback;ba.post.ch;RSP-Luzern;postnet;undef;undef;undef;gray;---;1;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:06
010.220.200.016;255.255.255.240;010.220.200.031;undef;Basel2 Beratungscenter Transit-Sunrise;ba.post.ch;RSP-Luzern;postnet;0900;post.ch;undef;gray;---;0;0;0;0000-00-00 00:00:00;2019-02-08 01:40:12;2015-11-11 22:26:46
010.220.200.240;255.255.255.240;010.220.200.255;010.220.200.254;Basel2 Beratungscenter Netz;ba.post.ch;RSP-Luzern;postnet;0690;post.ch;undef;blue;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:07
010.220.201.000;255.255.255.0;010.220.201.255;010.220.201.254;Basel2 Beratungscenter unchiffriert IPT;ba.post.ch;RSP-Luzern;postnet;0680;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:07
010.220.202.000;255.255.255.0;010.220.202.255;010.220.202.254;Basel2 Beratungscenter chiffriert Client;ba.post.ch;RSP-Luzern;postnet;0600;post.ch;undef;white;undef;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:12
010.220.203.000;255.255.255.240;010.220.203.015;010.220.203.014;Basel2 Beratungscenter chiffriert AP;ba.post.ch;RSP-Luzern;postnet;0610;post.ch;undef;white;---;1;1;1;0000-00-00 00:00:00;2019-02-08 01:40:12;2019-02-07 19:39:15
